LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity
,,,(quality),(micron),(micron),(micron),(frame),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,
ID433795,433795,16,184.0,95.2011436821164,58.882901540014835,0.0,58.0,58,2.3029738519336393,1,,33094.41988950278,32794.0,32141.0,36329.0,5990090.0,704.4791933225794,36170.89502762432,35599.0,32031.0,47962.0,6546932.0,2832.42492987264,-0.8294812622483427,-457.0366926880109,-0.8174970432692417,-114.40555925176947,-0.02835964377658867,-0.04676931287243442,2.6183200991051385,2.019861513960499,0.33603182789717345,1.2962869389848393,16.662029025475313,32.21045438694486,0.20181063455149303,0.7140039447731767
ID417422,417422,16,175.0,95.64066316952996,59.247840259034916,0.0,43.0,43,2.2612440400764546,1,,33135.2057142857,32797.0,32361.0,36398.0,5798661.0,725.5460670208737,37065.394285714276,36601.0,32095.0,48191.0,6486444.0,3074.23156438506,-0.8311819623646056,-449.70937039289396,-0.8148972101030669,-106.15779984345245,0.12211239431092845,0.08910150640279435,3.0547560509971774,1.6948307134294749,0.39185907438819423,1.8023959719351,16.063668867101836,27.551000934515457,0.2659376606601404,0.804147465437787
ID402447,402447,16,166.0,96.70384887320468,59.396908616851256,0.0,33.0,33,2.2187295136795155,1,,33327.21428571428,32808.0,32520.0,37063.0,5598972.0,879.1076119154187,37591.672619047626,36838.0,32635.0,47167.0,6315401.0,3272.3553741265837,-0.8304912568271172,-371.47528961177045,-0.8118506020165741,-99.13670222400863,0.14273529808781238,0.030255319480130285,3.3528283695009575,1.470353136853099,0.17984094754485036,2.280287833898731,15.465308708728445,25.745476930638354,0.2932017611521946,0.7759815242494225
ID398604,398604,16,176.0,96.82659054565084,59.31479404830257,0.0,30.0,30,2.2741655397731466,1,,33471.54237288137,32813.0,32062.0,37636.0,5924463.0,1124.7171814510327,37360.94350282484,36439.0,32385.0,50954.0,6612887.0,3474.6170958393423,-0.8278287292750399,-286.1819250224563,-0.8108404531939754,-92.18240226896671,0.048391461100913934,0.04473807894441678,3.1635758019479576,1.6183271135070048,0.31154127307089086,1.9548432301132947,16.24777968506293,26.105593741206146,0.2995964998174689,0.7932584269662915
ID396552,396552,16,166.0,96.84654994760405,58.96755108408014,0.0,24.0,24,2.2154253725853517,1,,33438.80239520957,32839.0,32270.0,36616.0,5584280.0,940.0312237798144,37727.04191616765,36785.0,32475.0,53813.0,6300416.0,4569.541195699662,-0.830892765075596,-349.5595891763833,-0.8128076608318238,-71.69846703365924,-0.014986382601562667,0.03290863675419772,3.197792173585849,1.6657610073874682,0.29050964582130967,1.9197184706593502,15.41928100423819,21.15308657693113,0.43303848369294556,0.8333333333333339
ID418711,418711,16,168.0,95.84717717558038,59.33820841449261,0.0,45.0,45,2.188812690586877,1,,33101.51829268293,32796.0,32591.0,35991.0,5428649.0,620.8519426019782,37197.823170731725,36863.0,32628.0,51679.0,6100443.0,3199.998280168202,-0.8339223176748032,-535.4318320266328,-0.8170602895924677,-103.83502999074592,0.020396464660514056,0.0380511276945814,2.7154422140672705,1.7055249605827825,0.1690034052131283,1.5921445166885138,15.051059368316068,27.974256292332,0.24169064122866132,0.7767220902612822
ID414741,414741,16,146.0,95.59972670312197,58.7102109670976,0.0,44.0,44,2.0254136727412293,1,,33192.06474820145,32797.0,32493.0,36853.0,4613697.0,815.7972290745397,36772.273381294974,36223.0,32604.0,46120.0,5111346.0,3086.9189104192064,-0.8302165578407819,-397.9038079350381,-0.8168146073470848,-106.23262442686463,0.07244251400952846,0.09124715941813716,2.568198503985049,1.8127193621999687,0.28669875374344433,1.4167656381560403,12.887757257273703,25.380171970163033,0.25141899764598147,0.6913580246913588
ID381329,381329,16,181.0,97.6371058533479,58.730243565386665,0.0,19.0,19,2.309326895319338,1,,33313.824175824164,32802.0,32218.0,37437.0,6063116.0,911.6367418141723,38275.08791208791,36912.0,32503.0,53236.0,6966066.0,4363.813504450096,-0.8285694370586812,-353.24280367621026,-0.80624000302429,-72.99283541900594,0.029890850177026664,0.058732002668516435,3.3418492375348796,1.6351321178717129,0.26545370741294994,2.0437793380785823,16.754084434455827,25.512352501126397,0.32346667928208694,0.7913043478260874
ID415134,415134,16,203.0,95.76490872784406,59.20025097377746,0.0,42.0,42,2.4509059722508133,1,,33154.42105263158,32795.0,32395.0,38159.0,6929274.0,768.4928961790946,36895.09569377989,36320.0,32332.0,50593.0,7711075.0,3120.277419315626,-0.8285169316973254,-416.88064248471034,-0.8118376743046486,-102.03330578409066,-0.03839809159188329,0.06848013449818582,3.4426056835764003,1.829142257335103,0.23425815081201734,1.8820874482403405,18.871358841007925,27.09317435697493,0.32306748670364865,0.7839388145315483
ID358687,358687,16,172.0,98.9901863515808,58.17102729996712,0.0,0.0,0,2.2318971634873606,1,,33227.182352941156,32801.0,32529.0,36347.0,5648621.0,810.2272577210632,38967.605882352946,37838.0,32525.0,55531.0,6624493.0,4628.997770419108,-0.8317092406418993,-405.34789082922833,-0.8075597017384121,-70.65214731860038,0.004134430829424326,0.035351394758424866,3.705003265789265,1.4748047087205507,0.260892261470658,2.51219923823236,15.649419526689499,22.573027409143595,0.3859477197434512,0.7943925233644861
ID432538,432538,16,186.0,95.34791163719325,59.127812115484126,0.0,59.0,59,2.356428825598007,1,,33119.94708994707,32790.0,32506.0,36853.0,6259670.0,726.6068673903565,36216.333333333336,35663.0,32266.0,44052.0,6844887.0,2274.396775298753,-0.8300608448273797,-445.2835023622469,-0.8171255857369216,-142.2997393666798,0.2009238010984952,0.02863473881225826,3.2456064327992444,1.854874128016784,0.28662101045220134,1.7497717951726568,17.444500001809764,35.00223297595721,0.17892741507726478,0.6804308797127465
ID357019,357019,16,151.0,98.60188788371991,58.378684821220865,0.0,4.0,4,2.1069587640511247,1,,33377.092105263146,32820.0,32149.0,36162.0,5073318.0,936.2510655190757,39226.74342105263,38799.0,32761.0,53523.0,5962465.0,4329.679520276391,-0.830786954496089,-350.05960166244887,-0.8057108993265388,-75.14278716325165,0.1878542755096957,0.016096570496507884,3.2546904531514587,1.4357664165609503,0.15436386549326464,2.2668662643240567,13.946394460549756,20.62425436175507,0.41201715234269504,0.8015873015873018
ID389658,389658,16,189.0,96.7615386447594,59.12667608479293,0.0,26.0,26,2.3626381349805543,1,,33314.957894736835,32807.0,32086.0,39488.0,6329842.0,987.3034829929123,37756.36842105264,36975.0,32270.0,53869.0,7173710.0,4221.962657149228,-0.8295162712349212,-328.3678043106257,-0.8098191343958431,-76.16001790831515,-0.166107573855872,0.002633486204082079,3.6799867105780786,1.7073733989628046,0.21042235476537452,2.1553496808686354,17.536555410790275,27.095430542714443,0.3001663769623573,0.7696969696969692
ID390170,390170,16,156.0,96.79930653103378,59.19042668587294,0.0,29.0,29,2.1208204843697236,1,,33477.763157894726,32841.0,32314.0,37656.0,5088620.0,1035.17555050123,38436.54605263157,37523.0,32177.0,49979.0,5842355.0,3890.1575783790654,-0.8301130638305081,-316.04555509090363,-0.8090270497617114,-83.71404780543219,-0.02677258750994117,0.06853101223418696,3.005764712321309,1.6068424554466234,0.21615850870290887,1.870603245596877,14.130505278510807,20.964594165975292,0.40401234555339877,0.7871794871794863
ID394790,394790,16,169.0,96.87530450360582,59.2658224929883,0.0,28.0,28,2.222028741544568,1,,33366.39644970413,32824.0,32399.0,38419.0,5638921.0,931.5721748163597,38063.00591715974,37238.0,32541.0,55801.0,6432648.0,3665.3215338348355,-0.8266992436001164,-341.7195889004677,-0.8060420764287842,-86.31200133311357,0.02789705055760036,0.04071730481888448,3.3798927640149667,1.6024304785954444,0.2682345603248267,2.109228955116665,15.51133641321871,30.816795692682113,0.2052504522933023,0.6905737704918029
ID406946,406946,16,170.0,95.91342718991739,59.2668773269874,0.0,39.0,39,2.218729513679514,1,,33230.742514970065,32800.0,32321.0,36795.0,5549534.0,815.7782961582109,37432.13173652695,36883.0,32385.0,48714.0,6251166.0,3297.311766599482,-0.8299843452672077,-397.72133002409777,-0.8121160254186965,-98.13928407857688,0.07816527639187539,0.024834740064885376,3.0733025950244692,1.671523403510745,0.21564819892173537,1.8386237300474109,15.465308708728433,19.57323747309625,0.5072746116982273,0.8484848484848482
ID400161,400161,16,160.0,96.29068282527093,59.163922802294564,0.0,32.0,32,2.172014186782902,1,,33403.0245398773,32818.0,32415.0,37433.0,5444693.0,989.1260199512975,37792.036809815945,37296.0,31980.0,51679.0,6160102.0,3194.2010417212264,-0.8296407671757806,-328.9187040581789,-0.8107951260083669,-101.40207851254954,0.08697505937071931,0.0752180169734787,3.10491945013918,1.760119791740742,0.332845301691195,1.7640387118586078,14.820920845864785,22.038913082450392,0.38344643786035826,0.7505827505827501
ID390188,390188,16,198.0,96.96864175203338,58.91751225008217,0.0,25.0,25,2.4117371604107167,1,,33299.9296482412,32800.0,32238.0,39076.0,6626686.0,1010.8519734349588,37814.67336683416,36667.0,32334.0,53119.0,7525120.0,4249.630745556609,-0.8310668961906902,-324.12085091068394,-0.8107932593913065,-76.26278812515142,-0.15041348922130968,0.012143812516020711,3.665272992337456,1.8016246227333619,0.23396768747425534,2.034426564828267,18.27299868263451,29.0282816129122,0.27250660403386495,0.6940559440559443
ID366767,366767,16,292.0,95.77667360343571,59.63620231000181,0.0,8.0,8,2.9049988408768415,1,,33274.13745704466,32807.0,32120.0,37954.0,9682774.0,887.7333253305727,38433.790378006895,37065.0,32333.0,54347.0,1.1184233E7,4336.337234075693,-0.8309063320407458,-368.36554536415713,-0.8054368030891311,-73.3822357912194,0.12533178744419113,0.06954932185330968,5.171859023965117,2.1371535609319023,2.9186383574490775,2.419975390869871,26.511957786391662,51.20136209206334,0.12708334413936911,0.540337711069419
ID359351,359351,16,165.0,98.55770495835903,58.291867951189374,0.0,2.0,2,2.2121162962460508,1,,33392.19760479042,32806.0,32182.0,37773.0,5576497.0,1020.1111635593078,38546.51497005987,37070.0,32309.0,51879.0,6437268.0,4143.55522200279,-0.8303299721181022,-320.3856682972367,-0.8084377083721743,-78.51968021782254,-0.005294252559707374,-0.01837492853948071,3.2306699648262556,1.5640933183465886,0.1504790080706617,2.0655225151408576,15.37325329974792,22.253180869826906,0.39011392388694577,0.7914691943127962
ID398131,398131,16,182.0,96.51925705810858,59.29917727766175,0.0,31.0,31,2.3029738519336367,1,,33401.47802197803,32814.0,32305.0,37460.0,6079069.0,990.232617941787,37412.91758241757,36618.0,32199.0,50790.0,6809151.0,3505.659815074213,-0.8285737107486043,-326.0710020820246,-0.810731462504206,-91.42824922352226,0.03985090823890156,0.08166185914608959,3.3208738259740502,1.819945791271262,0.2859908732227813,1.8247102973624096,16.662029025475277,33.98564743565264,0.18127864869776217,0.6475849731663679
ID370483,370483,16,168.0,98.30547194066467,58.75030827386559,0.0,11.0,11,2.2121162962460508,1,,33297.99404761905,32801.0,31906.0,37717.0,5594063.0,920.0959302825119,38770.005952380954,37353.0,32443.0,51519.0,6513361.0,4692.13133969483,-0.8305918614082882,-354.86924129792004,-0.8067785236236171,-69.00088100203851,0.11384707929832222,0.05530517815541634,3.4406141369186902,1.5414620963006314,0.18468456063169633,2.232045890181699,15.373253299747917,26.082788973975024,0.28396681581596817,0.7731481481481494
ID410929,410929,16,161.0,95.90401498978626,59.213563685632906,0.0,38.0,38,2.1854633195495574,1,,33198.15432098764,32801.0,32276.0,36355.0,5378101.0,744.3350909300922,37175.45679012348,36537.0,31981.0,48587.0,6022424.0,3251.800903997555,-0.8325644003417529,-443.5529543578221,-0.8161673393245233,-101.51235435930236,0.03739592274714446,0.032009897375381596,2.6961357924392964,1.779236508208872,0.15244357997241353,1.5153329981709132,15.005031663825815,24.499349311259667,0.3141504458618183,0.7990196078431367
ID364860,364860,16,164.0,98.39534721377112,58.62535554136157,0.0,7.0,7,2.205483248941635,1,,33186.43113772454,32795.0,32190.0,37793.0,5542134.0,871.8939810580896,38725.874251497014,37476.0,32736.0,51284.0,6467221.0,4647.618685730088,-0.8298392581654596,-371.24573534069253,-0.8053053576863994,-68.92984871505428,-0.015027644280540355,-0.014941712507056266,3.270455045925309,1.6301708569639328,0.2867380120379248,2.006203847869222,15.281197890767391,23.69965988161216,0.34188735398943076,0.7703016241299304
ID378428,378428,16,157.0,97.43610262416291,58.89496375811307,0.0,17.0,17,2.1652582942529026,1,,33388.43670886076,32821.0,31973.0,37412.0,5275373.0,956.0858130711795,38723.341772151885,37491.0,32402.0,50314.0,6118288.0,4187.071207474329,-0.8303801172739022,-341.9238463037741,-0.8071373438578608,-77.409056803949,0.2542227432339082,0.09242129022666659,3.1508001410588196,1.5985619498493664,0.2666907700618389,1.9710216056097931,14.728865436884236,20.677273481314227,0.4329050128678914,0.7881773399014772
ID359871,359871,16,168.0,98.70834697948891,58.31208821198062,0.0,1.0,1,2.222028741544567,1,,33298.86904761905,32796.0,32251.0,36322.0,5594210.0,859.12463846955,38490.16071428572,37486.0,32059.0,50495.0,6466347.0,4344.669675681078,-0.830459500585645,-379.7067387621297,-0.8088975048632285,-74.99807143878174,0.031972382053104056,0.038977349132945094,3.3897784132201902,1.5715861410903256,0.11842520187097683,2.156915440135181,15.5113364132187,24.858918228729138,0.31542392346406023,0.7247311827956994
ID432700,432700,16,166.0,95.82187654532446,59.01405684024218,0.0,54.0,54,2.2054832489416363,1,,33023.44311377247,32792.0,32718.0,34993.0,5514915.0,526.9999497586956,36408.29940119762,35748.0,32431.0,46703.0,6080186.0,2751.2623882676153,-0.8307222138644307,-615.0318789413188,-0.8166548892164471,-117.88746033214785,-0.03505683966396518,0.06308509542719903,3.004905944442366,1.8269669420183243,0.22577038986255107,1.644751131141281,15.281197890767404,28.820094431795297,0.2311939499142553,0.6887966804979252
ID370244,370244,16,175.0,98.22671685152612,58.75549319429946,0.0,10.0,10,2.2612440400764577,1,,33370.91954022988,32811.0,32361.0,37750.0,5806540.0,953.0815881759644,38431.580459770106,37028.0,32292.0,52761.0,6687095.0,4335.125507962761,-0.8271220049912078,-335.040993398003,-0.804706586484864,-73.05778896985188,0.16158204776911772,0.19555531151046313,3.6871833724483443,1.5704979603382283,0.1815050682674644,2.347779790592188,16.063668867101878,27.910451979748117,0.2591318933173693,0.6572504708097934
ID399168,399168,16,177.0,96.645876589809,59.452753845199005,0.0,35.0,35,2.2966032343299667,1,,33284.21787709498,32817.0,32238.0,36592.0,5957875.0,810.6010618524791,37363.86592178771,36659.0,32595.0,51018.0,6688132.0,3493.703048794788,-0.8333164993356664,-410.56181202202254,-0.8155254645730676,-94.55770278468324,0.10302241036172269,0.11420265439843039,3.1599986676090186,1.7445541681142533,0.3074540157936314,1.8113502723877966,16.569973616494767,29.21322540166049,0.24399035656678394,0.7361963190184047
ID407489,407489,16,142.0,95.70425506511951,59.30462165154293,0.0,36.0,36,2.0145340219500714,1,,33210.16788321168,32795.0,32487.0,36529.0,4549793.0,819.4366659780136,37668.642335766424,37211.0,32336.0,49047.0,5160604.0,3503.2302923772795,-0.8320414816114613,-401.5398179240046,-0.8142874288857768,-94.2926199916215,0.08627103159020608,-0.0349767329991443,2.4391662629358706,1.796499474103979,0.19579628359203471,1.3577328009808785,12.749674143802933,20.369318052183818,0.386149938834796,0.786931818181819
ID384076,384076,16,182.0,97.51318714548835,58.97641391328993,0.0,23.0,23,2.309326895319338,1,,33413.62087912089,32820.0,32517.0,39149.0,6081279.0,1039.9023510273216,38156.357142857116,37326.0,32377.0,50299.0,6944457.0,3829.3298923219536,-0.8301199727973613,-314.02159674030037,-0.8085207632572169,-84.14796322959137,0.03260572523885879,0.013814951407730898,3.4954807848563823,1.6051675711535562,0.25801432437431604,2.1776422896111396,16.75408443445583,25.76780538680513,0.3170850017827985,0.7827956989247314
ID373323,373323,16,180.0,98.0608464787957,58.915856029141636,0.0,14.0,14,2.3061525613167175,1,,33436.53296703297,32824.0,32490.0,37288.0,6085449.0,970.4432811301214,38760.13736263735,37509.0,32600.0,57307.0,7054345.0,4490.25461481742,-0.8310991801309169,-339.0799991740995,-0.8075408919663238,-72.43865696858137,0.016326352271300287,-5.140046133620275E-4,3.2491913748707377,1.6810360188102775,0.1556130838687797,1.932850538901774,16.708056729965563,26.596038333627963,0.29682597616008216,0.7626050420168071
ID387275,387275,16,172.0,97.75380379428057,58.984343663088076,0.0,18.0,18,2.2580021114701605,1,,33297.64971751412,32807.0,32387.0,37241.0,5893684.0,849.4554347909857,38633.920903954815,37476.0,32261.0,52939.0,6838204.0,4223.6467392289305,-0.8294570785619076,-381.2968313200511,-0.8052832048198707,-75.65827292935562,0.20044458262216971,0.04650886408345246,3.2969013032274748,1.6340872372391468,0.24417260483571224,2.017579739988494,16.01764116261161,26.271733646075763,0.29162916832137475,0.7204968944099378
ID386762,386762,16,173.0,97.34286838333847,58.7616228986399,0.0,22.0,22,2.2351769553573435,1,,33280.00581395349,32799.0,32442.0,38151.0,5724161.0,998.8102073844444,38044.69186046513,37327.0,32581.0,51515.0,6543687.0,3870.7801808664267,-0.8303710427831138,-326.2140188473709,-0.8099815828587364,-83.79247257473318,-0.05977674367523206,0.003368807162422239,3.100613061167236,1.663372646918842,0.15759938794506967,1.8640519711026118,15.695447231179767,26.606494239593392,0.27861740996854256,0.7662921348314607
ID417097,417097,16,188.0,95.98527697785504,59.37700818454939,0.0,46.0,46,2.3156625091322014,1,,33073.601092896206,32789.0,32235.0,37022.0,6052469.0,701.9256319198294,36771.62295081968,36152.0,31934.0,48083.0,6729207.0,3023.8391969350673,-0.8307390871056343,-462.51768587576333,-0.8147471384413698,-106.96507999087991,-0.001184774581182538,0.023107873292370303,3.1006654303975765,1.7653828892240457,0.2649871123052998,1.7563699350005817,16.84613984343634,32.01643205232194,0.20652108667127742,0.6918714555765607
ID425289,425289,16,194.0,95.61235746300983,59.28935290527339,0.0,48.0,48,2.3842433748482086,1,,33238.164102564086,32796.0,32455.0,36901.0,6481442.0,820.0014607376918,36464.58974358975,36081.0,32663.0,47238.0,7110595.0,2657.4761524659425,-0.8288792513685638,-392.6819999505337,-0.8151225381516658,-120.99596367621935,-0.051822854137486524,0.007918426628387905,2.9746352611609477,1.937658634297476,0.342483228577954,1.5351699254494544,17.858749342222136,20.163242169059586,0.5520013925531181,0.891954022988505
ID425174,425174,16,157.0,95.22127859413837,58.915907492139816,0.0,52.0,52,2.14486294213999,1,,33258.44303797468,32804.0,32194.0,37246.0,5254834.0,909.6148165949452,36985.33544303797,36547.0,32009.0,45023.0,5843683.0,2933.2501605890457,-0.8287575690721082,-353.9081040310008,-0.8135952580594107,-110.06821082768442,-0.07538124200771744,0.04494313612183515,2.2883799094565327,1.9791653808988579,2.960871884907116,1.1562348106641003,14.45269920994267,23.98281850011563,0.31576092579689236,0.8134715025906744
ID373200,373200,16,160.0,97.67807832625023,58.84524678057459,0.0,15.0,15,2.1584812563642517,1,,33467.37579617834,32810.0,32349.0,39317.0,5254378.0,1124.6020516336544,38849.51592356685,37773.0,32470.0,50342.0,6099374.0,4202.7713607001915,-0.8316652927100965,-294.05440805499643,-0.8081102995494195,-77.85720704975843,0.054328433972453724,0.03405657480865707,3.429730186575101,1.4729046641163728,0.29996455524510024,2.328548663149675,14.63681002790372,22.57215286057557,0.36100260415777896,0.8132992327365722
ID382928,382928,16,165.0,97.08157619331065,58.8078036000773,0.0,21.0,21,2.1954961036698206,1,,33491.31927710843,32865.0,32261.0,38348.0,5559559.0,1089.1131340023605,38660.72891566262,37541.0,32787.0,53131.0,6417681.0,4257.152982922661,-0.8297104857324683,-299.6594152240879,-0.8074107099867992,-76.14530847086363,0.08025263345238327,0.04857439360747108,3.241746201829788,1.6015687870376398,0.14273453818443835,2.0241067558677397,15.143114777296613,24.85015778399987,0.30815326736006915,0.7580645161290325
